(2911, 0, 113504, 0, 1.0, 0.0, 0.0)
(1342, 0, 115073, 0, 1.0, 0.0, 0.0)
(27984, 0, 88431, 0, 1.0, 0.0, 0.0)
(12418, 0, 103997, 0, 1.0, 0.0, 0.0)
(19249, 0, 97166, 0, 1.0, 0.0, 0.0)
(5372, 0, 111043, 0, 1.0, 0.0, 0.0)
(13303, 0, 103112, 0, 1.0, 0.0, 0.0)
(23933, 0, 92482, 0, 1.0, 0.0, 0.0)
(28557, 0, 87858, 0, 1.0, 0.0, 0.0)
(2527, 0, 113888, 0, 1.0, 0.0, 0.0)
(11100, 0, 105315, 0, 1.0, 0.0, 0.0)
(4685, 0, 111730, 0, 1.0, 0.0, 0.0)
(1919, 0, 114496, 0, 1.0, 0.0, 0.0)
(5768, 0, 110647, 0, 1.0, 0.0, 0.0)
(9345, 0, 107070, 0, 1.0, 0.0, 0.0)
(55906, 0, 60509, 0, 1.0, 0.0, 0.0)
(35699, 0, 80716, 0, 1.0, 0.0, 0.0)
(19243, 0, 97172, 0, 1.0, 0.0, 0.0)
(3847, 0, 112568, 0, 1.0, 0.0, 0.0)
(15220, 0, 101195, 0, 1.0, 0.0, 0.0)
(5979, 0, 110436, 0, 1.0, 0.0, 0.0)
(14253, 0, 102162, 0, 1.0, 0.0, 0.0)
(895, 0, 115520, 0, 1.0, 0.0, 0.0)
(661, 0, 115754, 0, 1.0, 0.0, 0.0)
(4345, 0, 112070, 0, 1.0, 0.0, 0.0)
(14012, 0, 102403, 0, 1.0, 0.0, 0.0)
(24588, 0, 91827, 0, 1.0, 0.0, 0.0)
(34243, 0, 82172, 0, 1.0, 0.0, 0.0)
(13970, 0, 102445, 0, 1.0, 0.0, 0.0)
(2745, 0, 113670, 0, 1.0, 0.0, 0.0)
(12242, 0, 104173, 0, 1.0, 0.0, 0.0)
(4685, 0, 111730, 0, 1.0, 0.0, 0.0)
(2965, 0, 113450, 0, 1.0, 0.0, 0.0)
(39295, 0, 77120, 0, 1.0, 0.0, 0.0)
(3535, 0, 112880, 0, 1.0, 0.0, 0.0)
(27908, 0, 88507, 0, 1.0, 0.0, 0.0)
(37085, 0, 79330, 0, 1.0, 0.0, 0.0)
(8794, 0, 107621, 0, 1.0, 0.0, 0.0)
(11370, 0, 105045, 0, 1.0, 0.0, 0.0)
(1118, 0, 115297, 0, 1.0, 0.0, 0.0)
(2965, 0, 113450, 0, 1.0, 0.0, 0.0)
(506, 0, 115909, 0, 1.0, 0.0, 0.0)
(1026, 0, 115389, 0, 1.0, 0.0, 0.0)
(15798, 0, 100617, 0, 1.0, 0.0, 0.0)
(13992, 0, 102423, 0, 1.0, 0.0, 0.0)
(2969, 0, 113446, 0, 1.0, 0.0, 0.0)
(10040, 0, 106375, 0, 1.0, 0.0, 0.0)
(17100, 0, 99315, 0, 1.0, 0.0, 0.0)
(18708, 0, 97707, 0, 1.0, 0.0, 0.0)
(2965, 0, 113450, 0, 1.0, 0.0, 0.0)
(12005, 0, 104410, 0, 1.0, 0.0, 0.0)
(24714, 0, 91701, 0, 1.0, 0.0, 0.0)
(10336, 0, 106079, 0, 1.0, 0.0, 0.0)
(15798, 0, 100617, 0, 1.0, 0.0, 0.0)
(20746, 0, 95669, 0, 1.0, 0.0, 0.0)
(312, 0, 116103, 0, 1.0, 0.0, 0.0)
(4468, 0, 111947, 0, 1.0, 0.0, 0.0)
(1050, 0, 115365, 0, 1.0, 0.0, 0.0)
(4708, 0, 111707, 0, 1.0, 0.0, 0.0)
(1975, 0, 114440, 0, 1.0, 0.0, 0.0)
(9363, 0, 107052, 0, 1.0, 0.0, 0.0)
(17314, 0, 99101, 0, 1.0, 0.0, 0.0)
(209, 0, 116206, 0, 1.0, 0.0, 0.0)
(26217, 0, 90198, 0, 1.0, 0.0, 0.0)
(2645, 0, 113770, 0, 1.0, 0.0, 0.0)
(5872, 0, 110543, 0, 1.0, 0.0, 0.0)
(16600, 0, 99815, 0, 1.0, 0.0, 0.0)
(4823, 0, 111592, 0, 1.0, 0.0, 0.0)
(16927, 0, 99488, 0, 1.0, 0.0, 0.0)
(15814, 0, 100601, 0, 1.0, 0.0, 0.0)
(844, 0, 115571, 0, 1.0, 0.0, 0.0)
(34057, 0, 82358, 0, 1.0, 0.0, 0.0)
(15380, 0, 101035, 0, 1.0, 0.0, 0.0)
(12003, 0, 104412, 0, 1.0, 0.0, 0.0)
(25274, 0, 91141, 0, 1.0, 0.0, 0.0)
(13596, 0, 102819, 0, 1.0, 0.0, 0.0)
(5299, 0, 111116, 0, 1.0, 0.0, 0.0)
(4253, 0, 112162, 0, 1.0, 0.0, 0.0)
(955, 0, 115460, 0, 1.0, 0.0, 0.0)
(5238, 0, 111177, 0, 1.0, 0.0, 0.0)
(5006, 0, 111409, 0, 1.0, 0.0, 0.0)
(9267, 0, 107148, 0, 1.0, 0.0, 0.0)
(5826, 0, 110589, 0, 1.0, 0.0, 0.0)
(200, 0, 116215, 0, 1.0, 0.0, 0.0)
(8018, 0, 108397, 0, 1.0, 0.0, 0.0)
(5953, 0, 110462, 0, 1.0, 0.0, 0.0)
(28408, 0, 88007, 0, 1.0, 0.0, 0.0)
(119, 0, 116296, 0, 1.0, 0.0, 0.0)
(37091, 0, 79324, 0, 1.0, 0.0, 0.0)
(7953, 0, 108462, 0, 1.0, 0.0, 0.0)
(27620, 0, 88795, 0, 1.0, 0.0, 0.0)
(14026, 0, 102389, 0, 1.0, 0.0, 0.0)
(1760, 0, 114655, 0, 1.0, 0.0, 0.0)
(25340, 0, 91075, 0, 1.0, 0.0, 0.0)
(12874, 0, 103541, 0, 1.0, 0.0, 0.0)
(12059, 0, 104356, 0, 1.0, 0.0, 0.0)
(39558, 0, 76857, 0, 1.0, 0.0, 0.0)
(4886, 0, 111529, 0, 1.0, 0.0, 0.0)
(7757, 0, 108658, 0, 1.0, 0.0, 0.0)
(3764, 0, 112651, 0, 1.0, 0.0, 0.0)
(3295, 0, 113120, 0, 1.0, 0.0, 0.0)
(25733, 0, 90682, 0, 1.0, 0.0, 0.0)
(9171, 0, 107244, 0, 1.0, 0.0, 0.0)
(2969, 0, 113446, 0, 1.0, 0.0, 0.0)
(33138, 0, 83277, 0, 1.0, 0.0, 0.0)
(2420, 0, 113995, 0, 1.0, 0.0, 0.0)
(4028, 0, 112387, 0, 1.0, 0.0, 0.0)
(3122, 0, 113293, 0, 1.0, 0.0, 0.0)
(8596, 0, 107819, 0, 1.0, 0.0, 0.0)
(12293, 0, 104122, 0, 1.0, 0.0, 0.0)
(13199, 0, 103216, 0, 1.0, 0.0, 0.0)
(2071, 0, 114344, 0, 1.0, 0.0, 0.0)
(3717, 0, 112698, 0, 1.0, 0.0, 0.0)
(762, 0, 115653, 0, 1.0, 0.0, 0.0)
(6920, 0, 109495, 0, 1.0, 0.0, 0.0)
(11370, 0, 105045, 0, 1.0, 0.0, 0.0)
(13297, 0, 103118, 0, 1.0, 0.0, 0.0)
(11100, 0, 105315, 0, 1.0, 0.0, 0.0)
(3631, 0, 112784, 0, 1.0, 0.0, 0.0)
(6772, 0, 109643, 0, 1.0, 0.0, 0.0)
(3494, 0, 112921, 0, 1.0, 0.0, 0.0)
(4253, 0, 112162, 0, 1.0, 0.0, 0.0)
(14001, 0, 102414, 0, 1.0, 0.0, 0.0)
(4402, 0, 112013, 0, 1.0, 0.0, 0.0)
(8918, 0, 107497, 0, 1.0, 0.0, 0.0)
(280, 0, 116135, 0, 1.0, 0.0, 0.0)
(1262, 0, 115153, 0, 1.0, 0.0, 0.0)
(33728, 0, 82687, 0, 1.0, 0.0, 0.0)
(8724, 0, 107691, 0, 1.0, 0.0, 0.0)
(8023, 0, 108392, 0, 1.0, 0.0, 0.0)
(7425, 0, 108990, 0, 1.0, 0.0, 0.0)
(49217, 0, 67198, 0, 1.0, 0.0, 0.0)
(209, 0, 116206, 0, 1.0, 0.0, 0.0)
(28554, 0, 87861, 0, 1.0, 0.0, 0.0)
(3372, 0, 113043, 0, 1.0, 0.0, 0.0)
(11293, 0, 105122, 0, 1.0, 0.0, 0.0)
(16219, 0, 100196, 0, 1.0, 0.0, 0.0)
(2347, 0, 114068, 0, 1.0, 0.0, 0.0)
(15380, 0, 101035, 0, 1.0, 0.0, 0.0)
(8794, 0, 107621, 0, 1.0, 0.0, 0.0)
(9448, 0, 106967, 0, 1.0, 0.0, 0.0)
(2969, 0, 113446, 0, 1.0, 0.0, 0.0)
(119, 0, 116296, 0, 1.0, 0.0, 0.0)
(13333, 0, 103082, 0, 1.0, 0.0, 0.0)
(11616, 0, 104799, 0, 1.0, 0.0, 0.0)
(9896, 0, 106519, 0, 1.0, 0.0, 0.0)
(40665, 0, 75750, 0, 1.0, 0.0, 0.0)
(8091, 0, 108324, 0, 1.0, 0.0, 0.0)
(2969, 0, 113446, 0, 1.0, 0.0, 0.0)
(21042, 0, 95373, 0, 1.0, 0.0, 0.0)
(25287, 0, 91128, 0, 1.0, 0.0, 0.0)
(46022, 0, 70393, 0, 1.0, 0.0, 0.0)
(2625, 0, 113790, 0, 1.0, 0.0, 0.0)
(23262, 0, 93153, 0, 1.0, 0.0, 0.0)
(3023, 0, 113392, 0, 1.0, 0.0, 0.0)
(32110, 0, 84305, 0, 1.0, 0.0, 0.0)
(14598, 0, 101817, 0, 1.0, 0.0, 0.0)
(2031, 0, 114384, 0, 1.0, 0.0, 0.0)
(8544, 0, 107871, 0, 1.0, 0.0, 0.0)
(5288, 0, 111127, 0, 1.0, 0.0, 0.0)
(5979, 0, 110436, 0, 1.0, 0.0, 0.0)
(3494, 0, 112921, 0, 1.0, 0.0, 0.0)
(586, 0, 115829, 0, 1.0, 0.0, 0.0)
(19800, 0, 96615, 0, 1.0, 0.0, 0.0)
(6772, 0, 109643, 0, 1.0, 0.0, 0.0)
(130, 0, 116285, 0, 1.0, 0.0, 0.0)
(4, 0, 116411, 0, 1.0, 0.0, 0.0)
(1863, 0, 114552, 0, 1.0, 0.0, 0.0)
(3393, 0, 113022, 0, 1.0, 0.0, 0.0)
(298, 0, 116117, 0, 1.0, 0.0, 0.0)
(29255, 0, 87160, 0, 1.0, 0.0, 0.0)
(1179, 0, 115236, 0, 1.0, 0.0, 0.0)
(2373, 0, 114042, 0, 1.0, 0.0, 0.0)
(11766, 0, 104649, 0, 1.0, 0.0, 0.0)
(5247, 0, 111168, 0, 1.0, 0.0, 0.0)
(6053, 0, 110362, 0, 1.0, 0.0, 0.0)
(17237, 0, 99178, 0, 1.0, 0.0, 0.0)
(8596, 0, 107819, 0, 1.0, 0.0, 0.0)
(7497, 0, 108918, 0, 1.0, 0.0, 0.0)
(4, 0, 116411, 0, 1.0, 0.0, 0.0)
(532, 0, 115883, 0, 1.0, 0.0, 0.0)
(3707, 0, 112708, 0, 1.0, 0.0, 0.0)
(12684, 0, 103731, 0, 1.0, 0.0, 0.0)
(15523, 0, 100892, 0, 1.0, 0.0, 0.0)
(12934, 0, 103481, 0, 1.0, 0.0, 0.0)
(3138, 0, 113277, 0, 1.0, 0.0, 0.0)
(26552, 0, 89863, 0, 1.0, 0.0, 0.0)
(200, 0, 116215, 0, 1.0, 0.0, 0.0)
(7744, 0, 108671, 0, 1.0, 0.0, 0.0)
(2347, 0, 114068, 0, 1.0, 0.0, 0.0)
(8465, 0, 107950, 0, 1.0, 0.0, 0.0)
(16464, 0, 99951, 0, 1.0, 0.0, 0.0)
(22888, 0, 93527, 0, 1.0, 0.0, 0.0)
(32812, 0, 83603, 0, 1.0, 0.0, 0.0)
(708, 0, 115707, 0, 1.0, 0.0, 0.0)
(5059, 0, 111356, 0, 1.0, 0.0, 0.0)
(7083, 0, 109332, 0, 1.0, 0.0, 0.0)
(51791, 0, 64624, 0, 1.0, 0.0, 0.0)
(7872, 0, 108543, 0, 1.0, 0.0, 0.0)
(9049, 0, 107366, 0, 1.0, 0.0, 0.0)
(18700, 0, 97715, 0, 1.0, 0.0, 0.0)
(48, 0, 116367, 0, 1.0, 0.0, 0.0)
(29774, 0, 86641, 0, 1.0, 0.0, 0.0)
(1122, 0, 115293, 0, 1.0, 0.0, 0.0)
(30551, 0, 85864, 0, 1.0, 0.0, 0.0)
(19627, 0, 96788, 0, 1.0, 0.0, 0.0)
(3295, 0, 113120, 0, 1.0, 0.0, 0.0)
(12934, 0, 103481, 0, 1.0, 0.0, 0.0)
(5931, 0, 110484, 0, 1.0, 0.0, 0.0)
(13735, 0, 102680, 0, 1.0, 0.0, 0.0)
(12276, 0, 104139, 0, 1.0, 0.0, 0.0)
(23540, 0, 92875, 0, 1.0, 0.0, 0.0)
(103, 0, 116312, 0, 1.0, 0.0, 0.0)
(38174, 0, 78241, 0, 1.0, 0.0, 0.0)
(106847, 0, 9568, 0, 1.0, 0.0, 0.0)
(3229, 0, 113186, 0, 1.0, 0.0, 0.0)
(16119, 0, 100296, 0, 1.0, 0.0, 0.0)
(2697, 0, 113718, 0, 1.0, 0.0, 0.0)
(14064, 0, 102351, 0, 1.0, 0.0, 0.0)
(2483, 0, 113932, 0, 1.0, 0.0, 0.0)
(4083, 0, 112332, 0, 1.0, 0.0, 0.0)
(57640, 0, 58775, 0, 1.0, 0.0, 0.0)
(33955, 0, 82460, 0, 1.0, 0.0, 0.0)
(6772, 0, 109643, 0, 1.0, 0.0, 0.0)
(13854, 0, 102561, 0, 1.0, 0.0, 0.0)
(12453, 0, 103962, 0, 1.0, 0.0, 0.0)
(35719, 0, 80696, 0, 1.0, 0.0, 0.0)
(804, 0, 115611, 0, 1.0, 0.0, 0.0)
(5781, 0, 110634, 0, 1.0, 0.0, 0.0)
(7918, 0, 108497, 0, 1.0, 0.0, 0.0)
(3135, 0, 113280, 0, 1.0, 0.0, 0.0)
(7208, 0, 109207, 0, 1.0, 0.0, 0.0)
(1179, 0, 115236, 0, 1.0, 0.0, 0.0)
(10649, 0, 105766, 0, 1.0, 0.0, 0.0)
(3000, 0, 113415, 0, 1.0, 0.0, 0.0)
(4676, 0, 111739, 0, 1.0, 0.0, 0.0)
(556, 0, 115859, 0, 1.0, 0.0, 0.0)
(312, 0, 116103, 0, 1.0, 0.0, 0.0)
(5951, 0, 110464, 0, 1.0, 0.0, 0.0)
(11361, 0, 105054, 0, 1.0, 0.0, 0.0)
(12418, 0, 103997, 0, 1.0, 0.0, 0.0)
(4936, 0, 111479, 0, 1.0, 0.0, 0.0)
(2308, 0, 114107, 0, 1.0, 0.0, 0.0)
(167, 0, 116248, 0, 1.0, 0.0, 0.0)
(734, 0, 115681, 0, 1.0, 0.0, 0.0)
(7581, 0, 108834, 0, 1.0, 0.0, 0.0)
(30523, 0, 85892, 0, 1.0, 0.0, 0.0)
(607, 0, 115808, 0, 1.0, 0.0, 0.0)
(13179, 0, 103236, 0, 1.0, 0.0, 0.0)
(1063, 0, 115352, 0, 1.0, 0.0, 0.0)
(39332, 0, 77083, 0, 1.0, 0.0, 0.0)
(2654, 0, 113761, 0, 1.0, 0.0, 0.0)
(5703, 0, 110712, 0, 1.0, 0.0, 0.0)
(547, 0, 115868, 0, 1.0, 0.0, 0.0)
(2728, 0, 113687, 0, 1.0, 0.0, 0.0)
(167, 0, 116248, 0, 1.0, 0.0, 0.0)
(12967, 0, 103448, 0, 1.0, 0.0, 0.0)
(559, 0, 115856, 0, 1.0, 0.0, 0.0)
(11100, 0, 105315, 0, 1.0, 0.0, 0.0)
(12934, 0, 103481, 0, 1.0, 0.0, 0.0)
(9568, 0, 106847, 0, 1.0, 0.0, 0.0)
(3555, 0, 112860, 0, 1.0, 0.0, 0.0)
(25636, 0, 90779, 0, 1.0, 0.0, 0.0)
(8794, 0, 107621, 0, 1.0, 0.0, 0.0)
(1599, 0, 114816, 0, 1.0, 0.0, 0.0)
(6892, 0, 109523, 0, 1.0, 0.0, 0.0)
(33, 0, 116382, 0, 1.0, 0.0, 0.0)
(1611, 0, 114804, 0, 1.0, 0.0, 0.0)
(53413, 0, 63002, 0, 1.0, 0.0, 0.0)
(1907, 0, 114508, 0, 1.0, 0.0, 0.0)
(13994, 0, 102421, 0, 1.0, 0.0, 0.0)
(10965, 0, 105450, 0, 1.0, 0.0, 0.0)
(6892, 0, 109523, 0, 1.0, 0.0, 0.0)
(15699, 0, 100716, 0, 1.0, 0.0, 0.0)
(8010, 0, 108405, 0, 1.0, 0.0, 0.0)
(3734, 0, 112681, 0, 1.0, 0.0, 0.0)
(167, 0, 116248, 0, 1.0, 0.0, 0.0)
(14598, 0, 101817, 0, 1.0, 0.0, 0.0)
(2420, 0, 113995, 0, 1.0, 0.0, 0.0)
(12003, 0, 104412, 0, 1.0, 0.0, 0.0)
(1201, 0, 115214, 0, 1.0, 0.0, 0.0)
(3119, 0, 113296, 0, 1.0, 0.0, 0.0)
(31816, 0, 84599, 0, 1.0, 0.0, 0.0)
(23098, 0, 93317, 0, 1.0, 0.0, 0.0)
(11509, 0, 104906, 0, 1.0, 0.0, 0.0)
(2069, 0, 114346, 0, 1.0, 0.0, 0.0)
(5294, 0, 111121, 0, 1.0, 0.0, 0.0)
(547, 0, 115868, 0, 1.0, 0.0, 0.0)
(3227, 0, 113188, 0, 1.0, 0.0, 0.0)
(1305, 0, 115110, 0, 1.0, 0.0, 0.0)
(10895, 0, 105520, 0, 1.0, 0.0, 0.0)
(1571, 0, 114844, 0, 1.0, 0.0, 0.0)
(13992, 0, 102423, 0, 1.0, 0.0, 0.0)
(12384, 0, 104031, 0, 1.0, 0.0, 0.0)
(2605, 0, 113810, 0, 1.0, 0.0, 0.0)
(17901, 0, 98514, 0, 1.0, 0.0, 0.0)
(32947, 0, 83468, 0, 1.0, 0.0, 0.0)
(1878, 0, 114537, 0, 1.0, 0.0, 0.0)
(3093, 0, 113322, 0, 1.0, 0.0, 0.0)
(20086, 0, 96329, 0, 1.0, 0.0, 0.0)
(16404, 0, 100011, 0, 1.0, 0.0, 0.0)
(5398, 0, 111017, 0, 1.0, 0.0, 0.0)
(23098, 0, 93317, 0, 1.0, 0.0, 0.0)
(38742, 0, 77673, 0, 1.0, 0.0, 0.0)
(10554, 0, 105861, 0, 1.0, 0.0, 0.0)
(12003, 0, 104412, 0, 1.0, 0.0, 0.0)
(26161, 0, 90254, 0, 1.0, 0.0, 0.0)
(28321, 0, 88094, 0, 1.0, 0.0, 0.0)
(8514, 0, 107901, 0, 1.0, 0.0, 0.0)
(3492, 0, 112923, 0, 1.0, 0.0, 0.0)
(9807, 0, 106608, 0, 1.0, 0.0, 0.0)
(540, 0, 115875, 0, 1.0, 0.0, 0.0)
(9, 0, 116406, 0, 1.0, 0.0, 0.0)
(1863, 0, 114552, 0, 1.0, 0.0, 0.0)
(2420, 0, 113995, 0, 1.0, 0.0, 0.0)
(1086, 0, 115329, 0, 1.0, 0.0, 0.0)
(272, 0, 116143, 0, 1.0, 0.0, 0.0)
(5951, 0, 110464, 0, 1.0, 0.0, 0.0)
(835, 0, 115580, 0, 1.0, 0.0, 0.0)
(2906, 0, 113509, 0, 1.0, 0.0, 0.0)
(3182, 0, 113233, 0, 1.0, 0.0, 0.0)
(15814, 0, 100601, 0, 1.0, 0.0, 0.0)
(16119, 0, 100296, 0, 1.0, 0.0, 0.0)
(25939, 0, 90476, 0, 1.0, 0.0, 0.0)
(493, 0, 115922, 0, 1.0, 0.0, 0.0)
(2465, 0, 113950, 0, 1.0, 0.0, 0.0)
(4787, 0, 111628, 0, 1.0, 0.0, 0.0)
(5238, 0, 111177, 0, 1.0, 0.0, 0.0)
(559, 0, 115856, 0, 1.0, 0.0, 0.0)
(34230, 0, 82185, 0, 1.0, 0.0, 0.0)
(15288, 0, 101127, 0, 1.0, 0.0, 0.0)
(8127, 0, 108288, 0, 1.0, 0.0, 0.0)
(4949, 0, 111466, 0, 1.0, 0.0, 0.0)
(8308, 0, 108107, 0, 1.0, 0.0, 0.0)
(1833, 0, 114582, 0, 1.0, 0.0, 0.0)
(23878, 0, 92537, 0, 1.0, 0.0, 0.0)
(7425, 0, 108990, 0, 1.0, 0.0, 0.0)
(11534, 0, 104881, 0, 1.0, 0.0, 0.0)
(227, 0, 116188, 0, 1.0, 0.0, 0.0)
(28566, 0, 87849, 0, 1.0, 0.0, 0.0)
(25773, 0, 90642, 0, 1.0, 0.0, 0.0)
(5238, 0, 111177, 0, 1.0, 0.0, 0.0)
(5931, 0, 110484, 0, 1.0, 0.0, 0.0)
(39089, 0, 77326, 0, 1.0, 0.0, 0.0)
(46932, 0, 69483, 0, 1.0, 0.0, 0.0)
(3734, 0, 112681, 0, 1.0, 0.0, 0.0)
(2211, 0, 114204, 0, 1.0, 0.0, 0.0)
(3717, 0, 112698, 0, 1.0, 0.0, 0.0)
(21730, 0, 94685, 0, 1.0, 0.0, 0.0)
(2037, 0, 114378, 0, 1.0, 0.0, 0.0)
(3258, 0, 113157, 0, 1.0, 0.0, 0.0)
(312, 0, 116103, 0, 1.0, 0.0, 0.0)
(3138, 0, 113277, 0, 1.0, 0.0, 0.0)
(38, 0, 116377, 0, 1.0, 0.0, 0.0)
(11210, 0, 105205, 0, 1.0, 0.0, 0.0)
(32188, 0, 84227, 0, 1.0, 0.0, 0.0)
(4066, 0, 112349, 0, 1.0, 0.0, 0.0)
(3138, 0, 113277, 0, 1.0, 0.0, 0.0)
(16772, 0, 99643, 0, 1.0, 0.0, 0.0)
(2193, 0, 114222, 0, 1.0, 0.0, 0.0)
(3915, 0, 112500, 0, 1.0, 0.0, 0.0)
(15585, 0, 100830, 0, 1.0, 0.0, 0.0)
(5453, 0, 110962, 0, 1.0, 0.0, 0.0)
(1439, 0, 114976, 0, 1.0, 0.0, 0.0)
(4481, 0, 111934, 0, 1.0, 0.0, 0.0)
(3024, 0, 113391, 0, 1.0, 0.0, 0.0)
(2966, 0, 113449, 0, 1.0, 0.0, 0.0)
(3266, 0, 113149, 0, 1.0, 0.0, 0.0)
(3195, 0, 113220, 0, 1.0, 0.0, 0.0)
(1341, 0, 115074, 0, 1.0, 0.0, 0.0)
(8605, 0, 107810, 0, 1.0, 0.0, 0.0)
(2146, 0, 114269, 0, 1.0, 0.0, 0.0)
(33597, 0, 82818, 0, 1.0, 0.0, 0.0)
(5826, 0, 110589, 0, 1.0, 0.0, 0.0)
(12418, 0, 103997, 0, 1.0, 0.0, 0.0)
(13167, 0, 103248, 0, 1.0, 0.0, 0.0)
(13992, 0, 102423, 0, 1.0, 0.0, 0.0)
(5979, 0, 110436, 0, 1.0, 0.0, 0.0)
(12242, 0, 104173, 0, 1.0, 0.0, 0.0)
(8023, 0, 108392, 0, 1.0, 0.0, 0.0)
(12005, 0, 104410, 0, 1.0, 0.0, 0.0)
(25876, 0, 90539, 0, 1.0, 0.0, 0.0)
(19403, 0, 97012, 0, 1.0, 0.0, 0.0)
(1213, 0, 115202, 0, 1.0, 0.0, 0.0)
(5931, 0, 110484, 0, 1.0, 0.0, 0.0)
(411, 0, 116004, 0, 1.0, 0.0, 0.0)
(3393, 0, 113022, 0, 1.0, 0.0, 0.0)
(837, 0, 115578, 0, 1.0, 0.0, 0.0)
(209, 0, 116206, 0, 1.0, 0.0, 0.0)
(22652, 0, 93763, 0, 1.0, 0.0, 0.0)
(32110, 0, 84305, 0, 1.0, 0.0, 0.0)
(3627, 0, 112788, 0, 1.0, 0.0, 0.0)
(5398, 0, 111017, 0, 1.0, 0.0, 0.0)
(13502, 0, 102913, 0, 1.0, 0.0, 0.0)
(7473, 0, 108942, 0, 1.0, 0.0, 0.0)
(1937, 0, 114478, 0, 1.0, 0.0, 0.0)
(52087, 0, 64328, 0, 1.0, 0.0, 0.0)
(7744, 0, 108671, 0, 1.0, 0.0, 0.0)
(12019, 0, 104396, 0, 1.0, 0.0, 0.0)
(3874, 0, 112541, 0, 1.0, 0.0, 0.0)
(13994, 0, 102421, 0, 1.0, 0.0, 0.0)
(167, 0, 116248, 0, 1.0, 0.0, 0.0)
(8193, 0, 108222, 0, 1.0, 0.0, 0.0)
