32	54	315	919	315	415	60.6665302057
32	54	315	919	340	440	0.963317859526
32	54	315	919	365	465	-25.6862716934
32	54	315	919	390	490	-17.8830920134
32	54	315	919	415	515	37.9017665566
32	54	315	919	440	540	13.8573780346
32	54	315	919	465	565	24.0751893531
32	54	315	919	490	590	-12.0207993253
32	54	315	919	515	615	-2.55160930667
32	54	315	919	540	640	13.123027
32	54	315	919	565	665	10.6675526575
32	54	315	919	590	690	-13.0814728204
32	54	315	919	615	715	-2.54904701435
32	54	315	919	640	740	12.8407341928
32	54	315	919	665	765	9.74796374525
32	54	315	919	690	790	-26.8246816653
32	54	315	919	715	815	-31.8839448761
32	54	315	919	740	840	-27.1623562863
32	54	315	919	765	865	-10.9138243788
32	54	315	919	790	890	-76.1557315973
32	54	315	919	815	915	-73.5669086174
32	54	315	919	840	940	-116.863263186
32	54	315	919	865	965	-304.912306572
32	54	315	919	890	990	-421.047905861
32	54	315	919	915	919	-27.0236979578
32	54	315	919	940	944	-31.5385253798
32	54	315	919	965	969	-93.1972817814
32	54	315	919	990	994	-47.3285422056
32	54	1085	1223	1085	1185	-14.331080711
32	54	1085	1223	1110	1210	-18.1215269266
32	54	1085	1223	1135	1235	-21.9776706343
32	54	1085	1223	1160	1260	-154.719490418
32	54	1085	1223	1185	1223	-14.4057592081
32	54	1085	1223	1210	1248	-34.9376342991
32	54	1085	1223	1235	1273	-200.908012878
32	54	1085	1223	1260	1298	-84.8594155995
32	54	1588	2016	1588	1688	-113.215810738
32	54	1588	2016	1613	1713	-118.474551174
32	54	1588	2016	1638	1738	-110.628237653
32	54	1588	2016	1663	1763	-77.0601664123
32	54	1588	2016	1688	1788	-35.5595149991
32	54	1588	2016	1713	1813	-104.312764448
32	54	1588	2016	1738	1838	-102.895123778
32	54	1588	2016	1763	1863	-96.6970140558
32	54	1588	2016	1788	1888	-87.5900988418
32	54	1588	2016	1813	1913	-46.4893891067
32	54	1588	2016	1838	1938	-43.9392830531
32	54	1588	2016	1863	1963	-42.1513026267
32	54	1588	2016	1888	1988	-23.0265202959
32	54	1588	2016	1913	2013	-34.9039674201
32	54	1588	2016	1938	2038	-143.914070538
32	54	1588	2016	1963	2063	-241.310393751
32	54	1588	2016	1988	2016	-28.6758561552
32	54	1588	2016	2013	2041	-155.165422058
32	54	1588	2016	2038	2066	-127.172965363
32	54	1588	2016	2063	2091	-47.8658463432
32	54	2812	2950	2812	2912	-8.08551280755
32	54	2812	2950	2837	2937	1.19102589008
32	54	2812	2950	2862	2962	-71.307748394
32	54	2812	2950	2887	2987	-228.641344232
32	54	2812	2950	2912	2950	-8.58104437205
32	54	2812	2950	2937	2975	-139.074088228
32	54	2812	2950	2962	3000	-186.375866564
32	54	2812	2950	2987	3025	-30.7090397681
32	54	2981	3071	2981	3071	-5.20892546857
32	54	2981	3071	3006	3096	-21.802211931
32	54	2981	3071	3031	3121	-20.0151438538
32	54	2981	3071	3056	3146	-333.013405517
32	54	3449	3596	3449	3549	-27.4790513998
32	54	3449	3596	3474	3574	-0.99664976335
32	54	3449	3596	3499	3599	-28.348467908
32	54	3449	3596	3524	3624	-85.0587066107
32	54	3449	3596	3549	3596	-27.4018430743
32	54	3449	3596	3574	3621	-85.3759430393
32	54	3449	3596	3599	3646	-194.949029681
32	54	3449	3596	3624	3671	-455.032895038
32	54	3683	3844	3683	3783	-7.14667200016
32	54	3683	3844	3708	3808	-20.5506169017
32	54	3683	3844	3733	3833	-16.5211063517
32	54	3683	3844	3758	3858	-137.455791857
32	54	3683	3844	3783	3844	-13.2259205052
32	54	3683	3844	3808	3869	-309.075886187
32	54	3683	3844	3833	3894	-476.31446304
32	54	3683	3844	3858	3919	-363.703185121
32	54	3882	4111	3882	3982	-34.3106688538
32	54	3882	4111	3907	4007	-17.4349026464
32	54	3882	4111	3932	4032	-13.6944636776
32	54	3882	4111	3957	4057	-29.0908968154
32	54	3882	4111	3982	4082	-46.3642864887
32	54	3882	4111	4007	4107	-90.0944027243
32	54	3882	4111	4032	4132	-168.917782211
32	54	3882	4111	4057	4157	-289.175289653
32	54	3882	4111	4082	4111	-100.087725129
32	54	3882	4111	4107	4136	-111.524709178
32	54	3882	4111	4132	4161	-153.694235543
32	54	3882	4111	4157	4186	-26.2677874537
32	54	5465	5643	5465	5565	1.94940714376
32	54	5465	5643	5490	5590	-1.39949889426
32	54	5465	5643	5515	5615	-7.89245137247
32	54	5465	5643	5540	5640	-11.8998135068
32	54	5465	5643	5565	5643	-9.56482696764
32	54	5465	5643	5590	5668	-88.5194231315
32	54	5465	5643	5615	5693	-94.0705906898
32	54	5465	5643	5640	5718	-93.9491635821
32	54	5647	5989	5647	5747	-30.8360550043
32	54	5647	5989	5672	5772	-17.6417902126
32	54	5647	5989	5697	5797	-16.4953417263
32	54	5647	5989	5722	5822	-9.12494344549
32	54	5647	5989	5747	5847	-26.0875531799
32	54	5647	5989	5772	5872	-18.3830564632
32	54	5647	5989	5797	5897	-17.5002687742
32	54	5647	5989	5822	5922	-11.1213522698
32	54	5647	5989	5847	5947	-28.6913696646
32	54	5647	5989	5872	5972	-21.3369479154
32	54	5647	5989	5897	5997	-92.6989525342
32	54	5647	5989	5922	6022	-201.10388149
32	54	5647	5989	5947	5989	-53.0560535921
32	54	5647	5989	5972	6014	-99.6891453906
32	54	5647	5989	5997	6039	-288.808643015
32	54	5647	5989	6022	6064	-184.049245135
32	54	6564	6876	6564	6664	-12.399836559
32	54	6564	6876	6589	6689	4.60084649614
32	54	6564	6876	6614	6714	-33.1542269845
32	54	6564	6876	6639	6739	-40.0890592164
32	54	6564	6876	6664	6764	-52.4259290883
32	54	6564	6876	6689	6789	-42.4841290806
32	54	6564	6876	6714	6814	-47.3580916181
32	54	6564	6876	6739	6839	-44.7292115179
32	54	6564	6876	6764	6864	-54.6678458719
32	54	6564	6876	6789	6889	-181.867219359
32	54	6564	6876	6814	6914	-272.496040015
32	54	6564	6876	6839	6939	-270.541321734
32	54	6564	6876	6864	6876	-27.5395179028
32	54	6564	6876	6889	6901	-114.923206258
32	54	6564	6876	6914	6926	-27.9064040418
32	54	6564	6876	6939	6951	-26.5246290892
32	54	7295	7865	7295	7395	-51.4856898923
32	54	7295	7865	7320	7420	9.87199101991
32	54	7295	7865	7345	7445	13.1481183621
32	54	7295	7865	7370	7470	10.7710509584
32	54	7295	7865	7395	7495	5.06171690554
32	54	7295	7865	7420	7520	9.45942197762
32	54	7295	7865	7445	7545	-3.07325999665
32	54	7295	7865	7470	7570	-1.48078783365
32	54	7295	7865	7495	7595	5.17867005143
32	54	7295	7865	7520	7620	9.64485903336
32	54	7295	7865	7545	7645	-3.17254589092
32	54	7295	7865	7570	7670	-1.57502949221
32	54	7295	7865	7595	7695	5.10181806109
32	54	7295	7865	7620	7720	8.90541649207
32	54	7295	7865	7645	7745	-5.84684121625
32	54	7295	7865	7670	7770	-1.6287664289
32	54	7295	7865	7695	7795	5.10635917175
32	54	7295	7865	7720	7820	8.87252959652
32	54	7295	7865	7745	7845	-12.2415535872
32	54	7295	7865	7770	7870	-57.2315281602
32	54	7295	7865	7795	7865	-16.6815153113
32	54	7295	7865	7820	7890	-286.223203055
32	54	7295	7865	7845	7915	-555.367244908
32	54	7295	7865	7870	7940	-910.833724598
32	54	8184	9024	8184	8284	8.88652883149
32	54	8184	9024	8209	8309	11.4464412145
32	54	8184	9024	8234	8334	7.89668387366
32	54	8184	9024	8259	8359	5.07773511579
32	54	8184	9024	8284	8384	-26.5248811205
32	54	8184	9024	8309	8409	-32.8478810221
32	54	8184	9024	8334	8434	-31.2441658757
32	54	8184	9024	8359	8459	-19.3734834585
32	54	8184	9024	8384	8484	-32.778673799
32	54	8184	9024	8409	8509	-50.6186152299
32	54	8184	9024	8434	8534	-53.3595579965
32	54	8184	9024	8459	8559	-42.2149997736
32	54	8184	9024	8484	8584	-49.1422840437
32	54	8184	9024	8509	8609	-26.9044415237
32	54	8184	9024	8534	8634	-27.0935774335
32	54	8184	9024	8559	8659	-28.516077815
32	54	8184	9024	8584	8684	-29.6653150113
32	54	8184	9024	8609	8709	-26.7685817418
32	54	8184	9024	8634	8734	-27.9540933401
32	54	8184	9024	8659	8759	-34.5433693486
32	54	8184	9024	8684	8784	-36.9788200978
32	54	8184	9024	8709	8809	-35.7489771602
32	54	8184	9024	8734	8834	-40.2577930119
32	54	8184	9024	8759	8859	-52.222116898
32	54	8184	9024	8784	8884	-54.607725736
32	54	8184	9024	8809	8909	-50.2228464001
32	54	8184	9024	8834	8934	-39.2890045568
32	54	8184	9024	8859	8959	-70.4594501324
32	54	8184	9024	8884	8984	-67.4483885329
32	54	8184	9024	8909	9009	-85.0999259924
32	54	8184	9024	8934	9034	-216.688334262
32	54	8184	9024	8959	9059	-311.272658073
32	54	8184	9024	8984	9024	-64.0959032361
32	54	8184	9024	9009	9049	-270.589217506
32	54	8184	9024	9034	9074	-247.023574144
32	54	8184	9024	9059	9099	-300.025134329
32	54	9135	9289	9135	9235	-5.28957488965
32	54	9135	9289	9160	9260	-0.562752502996
32	54	9135	9289	9185	9285	-0.971297244046
32	54	9135	9289	9210	9310	-286.009955985
32	54	9135	9289	9235	9289	-5.36494804524
32	54	9135	9289	9260	9314	-322.378397625
32	54	9135	9289	9285	9339	-415.983068041
32	54	9135	9289	9310	9364	-159.878875259
